-0.5406885809, 0.1610648106, 0.9279427261,-0.4063712449, 1.1240951343, 1.8880122994,-0.0756951586,-0.6922790680,-1.0698915818,-1.3014613151,-1.2684154653,-0.4581777473, 1.0415852020, 0.9909389657, 0.8990728142,-0.4172762202,-0.8087126307,-1.8540154050, 0.6616921518,-0.8467009795, 0.6641752507, 3.5260549423, 1.1117115052,-0.2856142558, 0.2042200354, 2.4012776123, 0.9693433091, 0.0232756254, 1.3771323878,-1.5960112616, 0.4375865223, 0.1095267845,-0.5233587164,-2.4791881498,-0.7080771568,-0.6049905116,-0.4083046264, 0.7894050906,-0.0546816300,-0.8573088445,-0.3706539716,-0.6889458327,-2.1825251530,-2.8042466001,-0.1404986377,-1.3485707713, 0.3178725673,-0.4586649762,-0.3696001465,-0.2235292946,-1.0561508465,-1.3726037316,-1.4881898341,-1.3599852142,-0.6414770719,-0.3502411211,-0.2045681806, 0.7226677588, 2.4933962148, 0.3684169976, 1.9337332824, 1.5705172107, 0.8702797858,-1.3451976500,-0.6899707344,-0.6111476778,-1.8319684938,-1.5484143333,-0.4977704214,-0.4105160479,-0.0075357802, 0.0726691310, 0.4213294486, 0.4621773472,-0.2740070180, 0.0202346173, 0.3452341704, 0.1214304776, 1.0919988483,-2.3389089713,-1.2534415800, 1.1941770278,-0.4569239180,-0.7733691739,-0.0452467332, 0.0219891965, 1.8102693095, 0.9568334534, 0.2806513453,-0.7704101454, 0.5067116661,-0.0138164918,-1.5906051869,-1.0560031598, 0.5552492338,-0.6141549468,-0.0618063817, 0.8148472952, 0.0892254003,-0.9565204885, 0.3078044254, 0.0000000000
-1.2551891655,-0.2893667877,-0.3686728536,-1.3586461498,-0.5959192211, 1.5252840401, 0.2023873133, 0.3941249624, 1.1436377283, 0.1189398192,-0.1107018733,-0.2658444549,-0.2091926774, 0.4425355551, 0.2233029979, 0.1113004317,-0.7103705979,-1.7722184231,-0.9321696393,-1.5181548171, 0.5487773846, 1.2781464459, 0.6047508421, 0.7688981776,-0.4709057684,-0.4390264242,-0.5336201953,-1.1252392428,-0.1640680243, 0.4966227951,-0.1097392805, 0.7008175153, 0.0614669843, 0.8393491037,-0.9282849066, 0.2941971968, 0.0220945060,-0.0056456981,-0.8090739057,-0.7762297782, 1.2758393294,-0.3593490862, 2.0736095503,-2.6097218011, 1.3494760979,-0.7888796662,-0.7495453648, 1.3739650358, 0.1578521507, 1.2564025697, 1.0738172967,-0.7479793017,-0.4946660050, 0.7834571024,-0.0215560106,-1.3588137744,-0.4102987818,-0.5725955163, 0.9025648258, 0.2082480754,-0.6130216738,-3.2679962853, 0.3451532713, 0.6539616637, 0.5182670156, 1.2280970252, 0.4201676120, 0.5330530792,-1.3736162390,-1.4588350302,-1.2795095051,-0.6948618010,-0.1824789720, 1.2308560495,-0.2483543486,-0.5462940735, 0.1965586981,-2.0315024459, 1.1369888519,-0.5799170755, 0.8246964670, 0.8932149261, 0.3948249063, 0.6465506854,-0.1940332255,-0.2159887346,-0.6068993122,-0.4068246357, 0.1682419633, 1.1836805582,-0.2539656730, 0.4825047191, 0.4483652322,-1.2789377359, 0.4581478942, 0.1604537427,-2.2291072732, 2.2002828175, 0.1363780726,-1.1539214168, 1.4456196433, 0.0000000000
-0.2046339792, 0.0904946820,-1.3180972607,-0.5220697278,-1.6202663478,-1.1319730202, 0.3754328836, 1.1041372408,-1.0009914598,-0.8471412399, 0.0763429635, 0.8343791852,-0.9046579424, 0.0835708477, 0.1102527321, 1.2946597763,-2.1957894025,-2.7467499942,-0.5757515331, 1.5484994535,-0.9463346662,-0.6861335526,-0.9397107980,-1.2187255623,-0.8105651311, 0.2897105550,-1.3509428662,-0.2865459134,-0.1104262225,-0.6613353476,-1.8385937028, 0.2715819214,-0.8691607574,-1.3106813892, 0.2856144542, 0.9982130590, 1.4280457453,-0.9819253930, 1.0214125097,-0.2724240806,-0.2633899362,-2.6290207575,-0.6131527512, 0.1219405268,-0.3637568814,-0.8537742958,-1.0755503942,-0.0187003780,-1.4347853924, 0.8044129984,-0.0308538790, 0.4830229077,-0.7834461748,-0.7836430828,-0.5120672145, 0.3161107741, 0.6794087685,-0.1689564037, 0.2610074618, 0.3750992411, 1.0273646715,-0.3304158277, 0.0184541878,-0.9608607668, 0.4101414631, 0.8475884454,-0.6623563499,-1.9631117610,-0.3797496906, 1.0491472096, 0.9074261360, 1.2361572985,-1.3723852018,-1.3162523200,-1.4327801390,-0.4524436147,-1.3440777732, 0.7840595793,-0.5457773219, 0.6975893431,-1.1619211955,-0.5317007326, 0.7246823429, 2.0846451730, 1.4987656646, 0.3900795251, 2.4013108048,-0.1930237654, 1.6018129588,-0.6198506912,-0.1524724625,-1.3700158982, 1.1008755462,-0.1226885504, 0.2509107259,-0.1788190396, 0.6959632713, 0.1696982178,-0.6097283722, 0.5161421450,-0.3210993707, 0.0000000000
-0.5311617449,-0.4668992732, 0.9138219011, 1.0665347603, 0.6675018042, 0.7907339551, 0.6010316017, 1.0835403459,-0.6580649017,-1.0418906089,-1.7805472207,-0.1051094007, 0.8566270540, 2.4206273058,-0.4850739829, 0.1165195800, 0.2034888189,-1.4816294085,-0.1919741989, 0.7789555957,-0.8972648337,-1.9766066821, 0.1556918660, 1.4101928303, 0.2500693783, 1.0272464701, 0.4635339412, 2.0724529477,-0.0526875852, 1.1827808856,-2.4233940241, 1.2135267611,-2.2277613841, 0.3951526882, 1.1201116404,-0.8725584481, 0.2635040588, 1.1992357038, 1.5741567650,-0.5186872162, 0.0244791177,-0.6069404232, 0.1403317487,-0.6517673651, 0.5821559195,-0.1285569520, 0.3351344299, 1.5390675889,-0.3886723296, 0.9604352263,-0.7460632124,-0.8196555111,-0.4269221396,-0.1162108338,-0.4541878271,-0.0440598962,-0.1006514780, 1.2018427291,-0.9511630919,-1.6798868874,-1.9289050740,-2.0643187255,-2.1907061467,-2.1042067032, 0.1321663816, 1.4099540491, 0.2281861623, 0.2282427193, 0.0915673506, 0.3707100827,-0.1195801251, 0.4946915368,-0.5330423767, 0.4078300591,-0.7617726065, 0.5633771437, 1.1129726196,-0.6681502931, 0.4561351459, 0.0115750104, 0.2437912771,-1.5575415105, 0.5991193674, 0.5016460161, 2.1419633977,-0.5165001443, 1.4691859236, 0.9301305231,-0.3362084378, 0.0264366943,-1.4780534398, 0.4244998594,-1.4746655691,-1.0739546192, 0.2056119940, 0.7181797414, 0.7005188222, 1.4767202233,-0.6631133315,-0.0599905211, 1.2499240235, 0.0000000000
-0.4987271246, 0.7208125041, 1.4847912415,-0.4163686902, 2.7931617651, 0.9135597160, 0.5110757081, 1.3895128541,-0.0088194778,-0.3660126595,-1.0147647292,-0.5272991315,-0.1532270906, 0.5334805781,-0.8438358454,-1.1390306892, 0.0427931651,-1.0713717786, 0.1307684054, 0.3766154483, 0.7265615378,-0.5204809932, 0.2887824606, 0.4803825343, 0.5455709073, 0.2673446606, 1.2297352400, 0.4065722270,-0.6683239705,-0.3090958785, 0.9685698428,-0.2395831586,-1.0925321139,-0.3031853959,-1.4272495044,-1.4095719553,-0.8173316756, 1.3411010026,-0.8528711939, 0.7465611777, 0.3735402789, 0.4394754890,-0.9862624085,-2.2344813406, 0.5817687813, 0.5887141808, 1.8167430637,-0.1684637689,-0.0983876075, 0.3492610911,-1.8445881692, 0.3563339922,-0.6677618898,-0.1513817190,-0.3726753956, 0.4568983305,-1.6485797950,-0.6363188526,-0.2920065254,-1.0817761452,-0.3471097898, 1.1304430782, 1.1145560366, 1.1725752360,-0.8073539495,-1.4354430640,-1.1958418557,-0.3818342019, 0.2265003253,-0.2289806729,-0.7339290383,-0.8965805734, 1.6349904308, 1.0071885278, 1.5403397797, 0.2426659852, 1.2345622223,-0.6979457860,-0.1021283224,-0.4339513334, 0.5555567267,-1.4750071407,-2.0008465918,-1.3969915460,-0.8441900651,-1.0647255814,-0.6410988225, 0.3739334741,-1.0885657817, 0.1818282008, 0.6495887754, 0.5782591742,-0.4937624961,-1.3586689804, 0.2641953105, 1.1284311195, 1.1222491441, 0.2618078907, 0.4717792750, 0.0585589302,-0.5164207617, 0.0000000000
-0.2613288543,-1.0854117226,-1.0990206777,-0.0212460368, 0.1002308402, 0.8018517864,-0.7307181815,-1.4393197979,-0.6050927442,-1.6957837449,-0.5268166089,-1.7065650930, 1.4125304583, 1.1484557071, 0.3753748613,-1.6263731255, 0.1171859070,-0.1213974948, 1.1850414511, 1.1176102222, 0.1618207911, 0.6048069373,-1.7060492296,-0.4179576032,-0.2401996157, 2.8112532625, 1.1076225630, 0.3801611692, 0.3130446038, 0.9600855982, 0.2731290343, 0.9846580130, 1.1183317903,-0.3134833642,-0.2961721784,-0.9911043437,-0.5211698294, 0.3225289917, 1.3562485834,-0.5284139607, 2.3433831669, 0.9136198173, 0.0341337929, 0.0835531880,-0.4581966057, 1.0995137452, 0.3275662541,-0.6871233350, 1.4095663433, 0.0982357013, 0.4158176452,-1.6455536532, 0.3696573003,-0.0625677544, 1.2724049954, 2.6740168368,-0.1165207497,-1.0595966257,-0.1361295160, 0.7814958697,-1.1984894928,-1.1937425746,-0.8392938477,-0.2956859309, 0.1335762833, 0.6934663022, 0.4769908984,-0.2218430621,-0.8133374404,-0.1311778405,-1.1209924310, 0.3906379947,-0.9065360207, 0.6707551247,-1.2170692586, 0.5472889569,-0.0607829805,-0.1654366195,-0.7062831251, 0.4834073424,-0.2003560039, 0.7734325828, 0.9364722948, 0.4101974729,-0.5210149719, 0.9367767084, 0.6136868785, 0.0133093836, 1.2368104271, 0.5727930461,-0.3549922162,-0.3797588624,-1.5176159707,-0.1664833637,-3.1637196472,-0.7557199806,-0.0122585151, 0.0517930350,-1.5386670621, 0.8641152332, 0.7838576868, 0.0000000000
 0.5108389869, 0.3783183566, 1.3045749741, 1.7522328556, 0.3516534006,-0.7835852881,-1.2254944260, 0.3447675903, 1.5018131297, 0.2701045226,-0.4219099238,-0.1233706779, 1.5778174335, 1.3664533964, 0.4302689710,-1.4030114567, 1.6016791940, 4.0604262030, 1.1527585444,-1.0995961781, 0.2974535811, 1.7093828341, 0.3860454905, 0.4094097295,-0.2200767241,-0.1922522368, 0.6686125849, 0.6939114783, 0.9864556235, 1.4513165410, 0.8253766399, 0.7507296400, 1.6065453951, 0.6771199123, 1.6669256369, 0.3555535889,-1.2324602161, 0.3990467945, 0.5537032163,-0.6293042500,-1.8252337903, 1.1001008117, 1.1513811889,-1.4842689401,-0.6805217472,-0.1797596743, 0.2294931585, 0.9614057264,-0.1624781801,-0.1049006216,-1.6170331301,-2.0446819371,-0.7322512946,-0.2414813688,-1.1113791817,-0.0710206164, 0.1154569976, 0.4427150134,-0.7963059142,-0.6758608674, 0.2970187679, 0.0005270106,-1.1147469807, 0.6055013179,-0.2340381232,-0.9753384033,-0.4774591463, 1.3408272825,-0.3952521425,-0.6537447078, 0.5275565638, 0.3175119235, 1.2590697097, 0.5227712365, 0.8444585785,-0.4558978960, 0.9329211400, 0.4824599806, 0.9640343861,-0.2190209353, 0.4713864449, 1.8458215922, 1.1547696611,-2.5131529437, 0.5485224316, 1.3419826222,-1.0043708182,-0.9030982444, 0.5514933105,-0.3686062946,-0.3656078897, 1.3318651383, 1.1599610527,-1.1345136790,-0.8754672520, 1.4230875828,-0.0943135796, 0.4663761084,-0.4996639920,-0.3266298067,-0.1382196849, 0.0000000000
 1.8418152167, 0.5162413906,-0.2165500985, 0.0519037536, 0.7901171525, 1.1092003435,-0.0210429561,-1.8515540659,-0.7176932940, 0.9537763932, 0.3538142912,-2.1037882481,-0.4895703283,-0.6410776509,-0.0566556477, 1.2513140070, 0.4699932320,-0.4812031240,-1.2232048175,-0.1676569092,-0.4826167609,-0.3966113257,-0.4713704872, 0.9585389766, 1.5970335540, 1.1823792280, 1.1887416348,-0.6858831476, 0.2997380715, 0.1339554085, 0.3982808805,-0.9656192952, 2.1657689422, 1.5505555666, 0.2080110093,-0.2521346037,-0.6900031641,-0.2911934335,-1.2375717517,-0.2588817113,-0.2139542580,-1.2384703699,-0.8833320635, 0.2558378626,-1.0189074493,-0.4886937230, 3.0383756129,-0.6586846474,-0.5370802575,-0.2751094396, 0.9351935180,-0.7459272223, 2.0132525181, 0.9361960595,-1.1285444194,-1.0194553199,-0.9815355490,-1.3443470122,-0.4617026385, 0.6480185741, 0.4208430954, 1.2707980695, 1.1495919098, 2.4128970214,-0.3180617068,-0.4661010637, 0.1631052904, 1.1135482128,-1.5503129002,-0.3849815962,-0.4241258291, 0.3692863213, 0.7855082099, 1.5011656415, 1.8399035576, 1.2355324826, 0.7196318893,-0.7204034203,-0.4722355911, 0.2999035688, 0.1357863433,-0.6262588293, 0.0424777060, 1.1214020797, 0.0865449895,-0.7233924130,-2.0955358444,-0.4076798660,-0.8968270183, 0.9610419018, 0.6217883797,-1.8897276113,-0.9064956068, 1.5034442347, 0.0143080159,-1.0208984623, 1.2362795423,-0.9294454811,-0.3637540434, 0.4233905477,-0.0588097774, 0.0000000000
-0.0576521792, 0.9520134867, 0.5915240531,-2.0081611474, 0.4419591684, 1.4974002959, 0.1513433522,-1.0683276484,-0.4497562018, 0.3327913494,-0.7166081226, 0.2128881103,-1.5380845926, 0.0123451285,-1.3059102920,-0.4826976753,-0.1143154204, 0.7208223306, 0.7827521960, 0.8532820998, 0.0407017660, 0.6418899499, 0.0180428828,-1.1903219368,-0.0694046137, 0.5476317710, 1.0517792772, 0.8887592063,-0.6653817465,-0.7106074991,-1.2969872973, 0.4252929357,-0.4068094200, 0.7213630425, 1.2072919091, 0.9257055702,-0.2929331655, 0.4745918928,-0.3734049527, 1.3463500667,-0.4975628146, 0.3109235234, 0.7445804878,-0.7995756513,-0.5008658091,-1.5570743412, 0.9143352496, 0.4442117674,-0.6071038908, 0.0836207689, 0.6748089846, 0.6732421849, 0.4007626146,-1.2637293537,-1.7435826856,-0.7391068824,-0.6334305132, 0.1757223941,-1.0844838530,-0.1352080551,-0.0496805271, 2.0967909637,-0.5884304305, 0.3779344194, 0.1645048807, 0.2062705386, 0.6021095979, 3.0390123688, 0.4340928304,-1.8425310719,-0.4036992427,-0.0181647732, 1.7688997956, 1.2248053582, 1.8708057960, 0.6564551500, 1.2757341634, 1.4240367489,-0.3385540706,-1.1090254474, 0.2355847619, 1.2634784646,-1.3855393952,-0.3707019701, 1.2373071717, 0.1381094879,-0.3599172894,-0.3479710854,-1.7217498297,-0.2665350201,-0.3136565445,-0.8339365491,-0.1121855788,-0.4485404610,-0.0299659285,-2.3530791560, 0.4870732813, 1.9907884098, 0.4443448323, 0.7937413103, 0.3726438353, 0.0000000000
 0.5914561126, 0.7368829539,-0.5301804063,-1.6597659952,-0.0537989199,-1.1133296203, 0.0846095344, 0.9577312129,-0.5288584452, 0.6670776498,-1.0627903851,-0.8856915384,-1.9701736708, 0.3611819290,-0.1531676540, 0.5361389772, 0.0072315960, 1.8243027895, 2.0882431063, 0.8671997936, 1.4799746223, 0.4048921209, 1.5426846452, 2.1160906531, 1.4004198278, 0.3855697963, 0.2514840631,-0.8630945340, 0.3344677686,-0.0291043003,-0.8574566823, 0.0778456643, 1.8366531034,-0.2183260145,-0.8350555022, 0.7422632318,-1.1392275067,-1.3008072234,-0.5829336213,-0.2580794188,-0.3441992874, 0.0596714765,-1.2637408171, 1.2674148982,-2.2088927380, 0.3883023611,-0.9302539076,-0.9559670748,-1.6240684010,-1.1111172104, 0.3709626979, 1.0924958227, 1.0607404154,-1.6066358543, 0.5643453721, 0.0798568139, 1.3916012976, 0.8625325443, 0.0844343326,-1.8476992994,-0.6814837236,-0.1625686992,-1.0247795520,-1.4353832311,-0.0165152033,-0.1902196755, 2.0527181767, 0.3337047552, 0.8514801426, 0.4450052335, 1.6202085659, 0.1179704075, 0.0183817728,-0.3501861896,-1.0345751370, 0.7514314033, 0.3273126827,-1.0817362658,-0.1645901135, 1.3138478111,-0.1204672357, 1.2462175047, 2.2475258508, 0.0977143943,-1.0751868067, 0.5102141062,-0.6635144033,-1.7947206198,-1.3138628073,-0.8310740542, 0.8744607914,-0.0709315347,-1.0178135249, 0.1949965068,-1.3811850446,-0.6416981056, 0.5517929778,-1.0849619433, 1.4149033218,-0.9202348081, 0.2804424416, 0.0000000000
